ID,Prediction_baseline,BaselineRank,Prediction_experiment,ExperimentRank,RankShift
274674,0.393827542693531,119817,0.5047617840824499,110460,9357
356114,0.406673712978555,118246,0.5192677745505979,108933,9313
43444,0.404208926066848,118591,0.5155875925213583,109307,9284
316028,0.398512396569168,119296,0.5080575776964954,110113,9183
112305,0.403575101806765,118659,0.5138306852520463,109493,9166
368007,0.400248553410806,119056,0.5099099600541466,109912,9144
163292,0.485386699204945,109301,0.6062370023448682,100173,9128
324702,0.525219679597415,105151,0.6457991800693302,96140,9011
26665,0.412657936368126,117531,0.5231335591450641,108523,9008
400630,0.411894581814931,117638,0.5216963013376257,108661,8977
144495,0.42794620623175,115744,0.5400034586248921,106770,8974
404740,0.475218919023416,110439,0.5935094139177177,101467,8972
256741,0.396385991524984,119536,0.5029246009158147,110654,8882
239367,0.39609360633529,119572,0.5020644909901449,110740,8832
393684,0.500873118590696,107629,0.6200807447557047,98800,8829
480627,0.408842304317077,118008,0.5163733268745307,109213,8795
222434,0.449311095996123,113299,0.5629215279931293,104546,8753
323209,0.413654677044104,117419,0.5215893682809661,108672,8747
10743,0.415724630490158,117181,0.5236757640371918,108468,8713
211810,0.406385009590207,118277,0.5131098841396897,109579,8698
372757,0.393106933472678,119896,0.49718680949453,111258,8638
287759,0.395121170509115,119679,0.4992182396376113,111041,8638
347464,0.400012057816555,119088,0.5046424597512572,110471,8617
23317,0.419562795627603,116749,0.5265960731898236,108162,8587
299314,0.401365996288134,118910,0.505900290048379,110344,8566
202744,0.470517331736979,110929,0.5842203269350492,102390,8539
458172,0.409940190161374,117878,0.5152428945104878,109341,8537
389716,0.410338749364831,117833,0.515546065937886,109310,8523
232180,0.461928046306862,111865,0.5744523904810581,103356,8509
306357,0.433220655692064,115167,0.541008540566249,106673,8494
180680,0.426500509776323,115899,0.5334838119463194,107419,8480
498555,0.427320841887751,115802,0.5341289366027405,107353,8449
42945,0.462062235454607,111848,0.5741192527255919,103400,8448
233360,0.519475172375158,105707,0.6355470887170789,97266,8441
466325,0.393246636002327,119883,0.4950886103302591,111468,8415
173206,0.395057896738807,119690,0.4969252678690675,111285,8405
247710,0.413189449264861,117472,0.5176796447486322,109089,8383
90689,0.514153294031666,106280,0.6288879646834096,97901,8379
331846,0.482808215470296,109565,0.5961534795263729,101190,8375
38272,0.493394199886734,108413,0.6070597393942837,100089,8324
471165,0.450011998578188,113214,0.5589554115727142,104905,8309
436362,0.469597307055075,111033,0.5807729975229163,102726,8307
248023,0.441675495745858,114174,0.5493667161731886,105871,8303
138940,0.420567147402538,116620,0.5251995503104425,108318,8302
246989,0.501715025084029,107547,0.6154793307090907,99251,8296
65383,0.412265865191321,117583,0.5155901676600396,109306,8277
427788,0.474798170328395,110480,0.5860237546738055,102208,8272
477263,0.421979758824989,116434,0.5265863391352419,108164,8270
210580,0.496883221534962,108036,0.610038237631901,99777,8259
252951,0.392593234623611,119957,0.4930110417061518,111701,8256
246376,0.642472442879528,93832,0.7641106181796108,85578,8254
373800,0.392174319317138,119999,0.4923616783583899,111758,8241
470457,0.491379845955852,108642,0.6037963985723217,100404,8238
164242,0.446109256631386,113677,0.5535907908717295,105446,8231
182583,0.583718390203171,99346,0.7003198400721795,91116,8230
290712,0.427725825588625,115763,0.5323010268428312,107545,8218
208416,0.434372173910258,115028,0.5395883526518319,106814,8214
117232,0.454405031202328,112707,0.5634558179110878,104499,8208
44368,0.569995491625299,100690,0.6851609993752115,92482,8208
37712,0.50235017586541,107475,0.6152594775681264,99276,8199
152115,0.404717848112273,118505,0.5062757837534477,110308,8197
486734,0.630252745859779,95046,0.7498113794337693,86851,8195
446402,0.411344545949095,117712,0.5136188093307337,109522,8190
5579,0.528446311149374,104835,0.6409113538467104,96648,8187
161147,0.406178780903787,118302,0.5080076978655834,110120,8182
257422,0.56267949044226,101420,0.6763148647925985,93240,8180
303339,0.549140728134578,102799,0.6609645177707384,94630,8169
470025,0.424644555226256,116113,0.5285013950192615,107954,8159
74632,0.538040187322238,103890,0.6495947805206301,95736,8154
144452,0.485238078021367,109312,0.5963494484749362,101165,8147
84826,0.574543228999614,100256,0.6888687625618745,92112,8144
262675,0.447065543040994,113551,0.5539264993224908,105409,8142
180632,0.43568544768454,114875,0.5402857907532215,106743,8132
445680,0.431102158812342,115399,0.5349009655053999,107272,8127
64923,0.546286257333748,103070,0.6573713474936482,94948,8122
279813,0.427875122367361,115750,0.5312934173219276,107651,8099
134811,0.503772536835963,107319,0.6157629736100021,99230,8089
403306,0.423949793160961,116198,0.5270542095809447,108113,8085
457866,0.403127440343689,118716,0.5030589689511603,110642,8074
65851,0.414444385610708,117327,0.5160182082797831,109254,8073
83693,0.634205040371676,94665,0.7527964534437854,86595,8070
470310,0.475211707062753,110440,0.584316162874667,102377,8063
109321,0.448989722394045,113327,0.5553064948799926,105277,8050
194099,0.576791424840162,100028,0.6904430993776633,91978,8050
179608,0.461880622795343,111869,0.5698555249188194,103820,8049
381588,0.534724961015235,104216,0.6456043253406559,96171,8045
17327,0.466981825552285,111309,0.5754638643506842,103266,8043
267811,0.651709099021824,92957,0.7713387714393601,84919,8038
40109,0.395742853606448,119604,0.4941249559358663,111569,8035
309498,0.538342825794639,103855,0.6488043284139798,95823,8032
301358,0.43582471289598,114851,0.5394952600312551,106823,8028
8735,0.517537529685997,105930,0.6287891494008876,97916,8014
433799,0.455099449100163,112624,0.5621048882628111,104610,8014
400013,0.524887661818369,105191,0.6362580902011887,97181,8010
222401,0.42611411950887,115945,0.5286363743113911,107936,8009
348416,0.453634273948536,112791,0.5604055187806792,104783,8008
12068,0.480490322572664,109836,0.5895876062338672,101830,8006
60988,0.646160038024387,93483,0.7652322332200471,85478,8005
47339,0.643610696416715,93724,0.7625732837736713,85728,7996
133262,0.432537960003022,115267,0.5348757561358862,107274,7993
86464,0.421179028971075,116543,0.522810401958742,108556,7987
179476,0.514186913220086,106278,0.624937978409828,98292,7986
434191,0.630709431272809,94996,0.7481215211457592,87013,7983
436527,0.438418366650407,114529,0.5421865402678723,106548,7981
357056,0.663888717872318,91818,0.7841356323476638,83838,7980
390871,0.590803236302618,98667,0.7054930324495848,90687,7980
215408,0.514713054581607,106224,0.6254930190945495,98250,7974
22270,0.445547949289484,113748,0.5500362198198303,105794,7954
296042,0.393000895879257,119908,0.49064281531625,111956,7952
125704,0.614952768578703,96395,0.7314916437034527,88457,7938
72678,0.577293178829656,99975,0.6897945880586492,92044,7931
78021,0.561166841028627,101541,0.672107334282168,93611,7930
450613,0.557868372236354,101897,0.6682614880195756,93972,7925
159261,0.541506059304837,103541,0.6507339258669851,95616,7925
316083,0.423095716884896,116303,0.5245570834518329,108384,7919
306510,0.456169937263242,112509,0.5623600064495723,104590,7919
289735,0.567550592895379,100952,0.6784012104662737,93062,7890
109533,0.432594324271092,115256,0.5339525879299362,107374,7882
408397,0.393151803231439,119892,0.490199467052832,112011,7881
129149,0.679531110653387,90148,0.8022923631290786,82275,7873
91468,0.441089790999389,114227,0.5442849398655436,106355,7872
322738,0.500018937128911,107727,0.6093075628235163,99855,7872
354217,0.503767198124981,107321,0.6133469525760779,99450,7871
38953,0.398421046795297,119304,0.495411563348785,111434,7870
148532,0.401004958685541,118958,0.4986157370296569,111101,7857
38181,0.42063405280314,116610,0.5208068083497681,108753,7857
133127,0.407195476715345,118179,0.5060679569330155,110324,7855
419686,0.529252677005285,104750,0.638752830904779,96902,7848
21876,0.596729626041104,98116,0.71054447480491,90274,7842
144913,0.431986737809413,115310,0.5330104580085172,107470,7840
241834,0.405887948210453,118350,0.5043298364188142,110511,7839
190964,0.42910160609147,115615,0.530171383148458,107777,7838
441420,0.616372893400684,96278,0.731591447762679,88445,7833
62800,0.460557710392247,112031,0.5663566199994955,104199,7832
237896,0.430910006389325,115427,0.5319324382979259,107596,7831
484054,0.608206133343274,97052,0.7224521583379364,89223,7829
436618,0.566804387598485,101038,0.6765215266966828,93211,7827
115229,0.631261624893344,94955,0.7468821434684045,87128,7827
414847,0.599898142806623,97816,0.7138271606849854,89990,7826
312522,0.420361613867642,116644,0.5201468106297289,108823,7821
300515,0.425186128911532,116058,0.5258965386082165,108238,7820
68328,0.46903133182472,111097,0.5753099143242038,103280,7817
99837,0.396884774330863,119473,0.4934283502487686,111660,7813
486979,0.598324314884274,97970,0.7118181048731999,90158,7812
207738,0.557674312351175,101922,0.6666824865727318,94115,7807
304995,0.41443146182383,117329,0.513601351973197,109526,7803
463391,0.496076042009624,108119,0.6046796981372787,100318,7801
316857,0.471369408591543,110839,0.5775025497111963,103047,7792
135143,0.507915982565428,106916,0.6167369576045284,99125,7791
381027,0.399625892939244,119145,0.4962983688958756,111354,7791
238211,0.515233465207832,106160,0.6241421344609458,98373,7787
106064,0.492354584924804,108519,0.6005587568348824,100734,7785
11449,0.415737946739683,117179,0.5146855276694158,109396,7783
351952,0.39505360877631,119691,0.491067100070272,111909,7782
474038,0.721460809431599,86365,0.8462349026431342,78585,7780
138491,0.554185026178281,102266,0.6625320134303065,94488,7778
244314,0.712356473805838,87200,0.8358815317220454,79427,7773
329223,0.429743399930571,115551,0.5300772278850417,107780,7771
350712,0.405176438938095,118440,0.5027203484472814,110672,7768
294590,0.61290047552338,96595,0.7271066042705578,88830,7765
180616,0.538650964307822,103817,0.6465350888502535,96054,7763
447460,0.704616684751398,87851,0.8281299905503994,80092,7759
399081,0.476189445325875,110314,0.5823573842134927,102562,7752
357412,0.591926353711115,98563,0.7041173834820632,90816,7747
290556,0.436500577435347,114762,0.537873203237922,107016,7746
250037,0.447870914071581,113457,0.5508332148517407,105713,7744
238685,0.684178545842239,89678,0.8063565662508476,81934,7744
435246,0.419679861455483,116727,0.5186644350602078,108987,7740
374699,0.414810509045285,117297,0.5133140628085806,109557,7740
437382,0.422460262428357,116366,0.522076660617721,108629,7737
342597,0.441746476468957,114167,0.5435267375069638,106431,7736
306502,0.644624267392199,93642,0.7608327801846998,85911,7731
